station_idx,day,value,var,timestamp,new_part,shahrestan,subbasin_i,Longitude,Latitude,new_elevation
330,327,853.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,327,806.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,327,867.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,327,869.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,327,866.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,327,842.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,327,633.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,327,678.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,327,860.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,327,824.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,328,856.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,328,853.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,328,806.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,328,869.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,328,866.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,328,865.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,328,842.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,328,633.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,328,678.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,328,860.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,328,824.0,tmin,2026-08-02T07:59:11.802500,,,,,,
330,329,853.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,329,869.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,329,866.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,329,865.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,329,633.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,329,678.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,329,860.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,330,853.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,330,860.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,330,869.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,330,866.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,330,865.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,330,678.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,330,855.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,330,860.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,330,862.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,331,860.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,331,833.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,331,866.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,331,865.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,331,678.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,331,855.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,331,860.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,331,862.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,331,862.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,332,860.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,332,833.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,332,865.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,332,729.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,332,855.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,332,851.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,332,862.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,332,862.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,332,861.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,333,874.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,333,860.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,333,833.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,333,858.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,333,729.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,333,855.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,333,851.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,333,851.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,333,862.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,333,862.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,333,861.0,tmin,2026-08-02T07:59:11.803498,,,,,,
330,334,874.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,334,868.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,334,860.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,334,833.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,334,858.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,334,853.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,334,729.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,334,855.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,334,851.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,334,851.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,334,850.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,334,862.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,334,866.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,334,862.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,334,861.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,874.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,868.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,865.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,865.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,833.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,858.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,853.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,729.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,851.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,851.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,850.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,850.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,866.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,862.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,861.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,335,870.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,874.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,868.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,865.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,865.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,858.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,853.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,843.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,729.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,851.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,851.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,850.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,850.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,797.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,866.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,861.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,336,870.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,337,874.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,337,868.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,337,865.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,337,735.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,337,865.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,337,858.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,337,853.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,337,843.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,337,851.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,337,850.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,337,850.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,337,797.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,337,866.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,337,870.0,tmin,2026-08-02T07:59:11.804493,,,,,,
330,338,868.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,338,865.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,338,735.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,338,865.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,338,853.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,338,843.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,338,850.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,338,850.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,338,797.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,338,866.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,338,870.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,339,865.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,339,735.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,339,865.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,339,843.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,339,859.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,339,850.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,339,797.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,339,857.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,339,870.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,339,855.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,340,735.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,340,843.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,340,804.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,340,859.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,340,797.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,340,857.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,340,855.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,341,735.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,341,862.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,341,804.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,341,859.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,341,857.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,341,855.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,342,868.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,342,862.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,342,804.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,342,859.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,342,857.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,342,855.0,tmin,2026-08-02T07:59:11.805491,,,,,,
330,343,868.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,343,862.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,343,804.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,343,859.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,343,853.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,343,857.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,343,855.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,344,868.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,344,862.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,344,804.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,344,866.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,344,853.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,344,862.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,345,868.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,345,805.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,345,862.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,345,866.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,345,862.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,345,853.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,345,862.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,346,868.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,346,805.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,346,866.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,346,862.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,346,857.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,346,853.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,346,862.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,346,867.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,347,805.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,347,866.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,347,862.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,347,857.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,347,856.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,347,853.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,347,862.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,347,867.0,tmin,2026-08-02T07:59:11.806488,,,,,,
330,348,805.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,348,866.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,348,862.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,348,857.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,348,856.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,348,786.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,348,862.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,348,867.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,349,805.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,349,658.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,349,862.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,349,857.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,349,856.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,349,786.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,349,846.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,349,867.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,349,861.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,350,658.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,350,623.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,350,857.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,350,856.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,350,833.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,350,786.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,350,846.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,350,851.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,350,867.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,350,864.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,350,861.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,351,658.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,351,623.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,351,865.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,351,856.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,351,833.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,351,786.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,351,846.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,351,851.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,351,864.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,351,861.0,tmin,2026-08-02T07:59:11.807517,,,,,,
330,352,875.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,352,658.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,352,623.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,352,865.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,352,833.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,352,786.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,352,846.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,352,851.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,352,864.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,352,861.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,353,875.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,353,658.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,353,623.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,353,865.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,353,833.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,353,846.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,353,736.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,353,851.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,353,864.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,353,861.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,354,875.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,354,623.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,354,865.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,354,865.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,354,833.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,354,736.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,354,864.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,354,851.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,354,864.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,354,866.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,354,748.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,355,875.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,355,865.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,355,865.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,355,855.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,355,736.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,355,864.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,355,830.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,355,866.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,355,748.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,356,875.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,356,876.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,356,865.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,356,855.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,356,847.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,356,736.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,356,864.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,356,830.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,356,816.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,356,866.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,356,748.0,tmin,2026-08-02T07:59:11.808513,,,,,,
330,357,876.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,357,865.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,357,855.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,357,847.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,357,864.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,357,736.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,357,864.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,357,830.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,357,816.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,357,866.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,357,863.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,357,748.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,358,876.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,358,803.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,358,865.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,358,855.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,358,847.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,358,864.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,358,767.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,358,864.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,358,830.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,358,816.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,358,866.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,358,863.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,358,748.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,359,876.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,359,803.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,359,852.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,359,855.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,359,847.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,359,864.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,359,767.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,359,830.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,359,816.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,359,857.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,359,863.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,359,826.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,360,876.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,360,803.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,360,852.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,360,847.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,360,864.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,360,767.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,360,855.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,360,816.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,360,857.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,360,863.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,360,826.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,360,867.0,tmin,2026-08-02T07:59:11.809515,,,,,,
330,361,803.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,361,852.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,361,864.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,361,767.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,361,849.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,361,855.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,361,857.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,361,863.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,361,826.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,361,867.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,362,803.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,362,852.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,362,767.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,362,849.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,362,855.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,362,865.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,362,857.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,362,826.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,362,867.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,363,852.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,363,849.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,363,855.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,363,865.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,363,857.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,363,826.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,363,867.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,364,849.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,364,855.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,364,865.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,364,868.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,364,867.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,365,849.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,365,865.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,365,868.0,tmin,2026-08-02T07:59:11.810509,,,,,,
330,18,554.0,tmean,2026-08-02T07:59:11.817493,,,,,,
330,19,554.0,tmean,2026-08-02T07:59:11.817493,,,,,,
330,20,554.0,tmean,2026-08-02T07:59:11.817493,,,,,,
330,21,554.0,tmean,2026-08-02T07:59:11.818493,,,,,,
330,22,554.0,tmean,2026-08-02T07:59:11.818493,,,,,,
330,42,553.0,tmean,2026-08-02T07:59:11.822479,,,,,,
330,43,553.0,tmean,2026-08-02T07:59:11.822479,,,,,,
330,43,553.0,tmean,2026-08-02T07:59:11.822479,,,,,,
330,44,553.0,tmean,2026-08-02T07:59:11.823477,,,,,,
330,44,558.0,tmean,2026-08-02T07:59:11.823477,,,,,,
330,44,553.0,tmean,2026-08-02T07:59:11.823477,,,,,,
330,45,553.0,tmean,2026-08-02T07:59:11.823477,,,,,,
330,45,558.0,tmean,2026-08-02T07:59:11.823477,,,,,,
330,45,553.0,tmean,2026-08-02T07:59:11.823477,,,,,,
330,46,553.0,tmean,2026-08-02T07:59:11.823477,,,,,,
330,46,558.0,tmean,2026-08-02T07:59:11.823477,,,,,,
330,46,553.0,tmean,2026-08-02T07:59:11.823477,,,,,,
330,47,558.0,tmean,2026-08-02T07:59:11.823477,,,,,,
330,47,553.0,tmean,2026-08-02T07:59:11.823477,,,,,,
330,48,558.0,tmean,2026-08-02T07:59:11.823477,,,,,,
330,58,572.0,tmean,2026-08-02T07:59:11.825478,,,,,,
330,59,572.0,tmean,2026-08-02T07:59:11.826500,,,,,,
330,60,572.0,tmean,2026-08-02T07:59:11.826500,,,,,,
330,61,572.0,tmean,2026-08-02T07:59:11.826500,,,,,,
330,62,563.0,tmean,2026-08-02T07:59:11.826500,,,,,,
330,62,572.0,tmean,2026-08-02T07:59:11.826500,,,,,,
330,63,563.0,tmean,2026-08-02T07:59:11.826500,,,,,,
330,64,563.0,tmean,2026-08-02T07:59:11.827496,,,,,,
330,65,563.0,tmean,2026-08-02T07:59:11.827496,,,,,,
330,66,563.0,tmean,2026-08-02T07:59:11.827496,,,,,,
330,72,586.0,tmean,2026-08-02T07:59:11.828496,,,,,,
330,72,565.0,tmean,2026-08-02T07:59:11.828496,,,,,,
330,73,586.0,tmean,2026-08-02T07:59:11.829492,,,,,,
330,73,565.0,tmean,2026-08-02T07:59:11.829492,,,,,,
330,74,586.0,tmean,2026-08-02T07:59:11.829492,,,,,,
